experiment_id,run_id,movement_label,movement_value,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad,log_folder,data_csv,info_csv,data_sha1,info_sha1,info_table_json,csv_path,parquet_path,master_csv_path,n_rows,n_cols,schema_hash,ingested_at
yaw_step_20250814_004115,29576bb227221884,yaw_deg,-15.0,0.0028080088969365,-0.4664969415587541,0.9800305458818416,-0.2773134494687352,2.0855368432996886,-2.0799523247544527,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004616,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004616\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004616.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004616\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004616.csv,91cde0876b58,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:46:44-05:00
yaw_step_20250814_004115,d2dd76c44c76fdca,yaw_deg,-14.0,0.0028255154075261,-0.4665063321777479,0.9800277020812086,-0.2601645409507139,2.0953613175249983,-2.089767716522863,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004647,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004647\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004647.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004647\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004647.csv,899028bb0203,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:47:15-05:00
yaw_step_20250814_004115,2a83ada9b839079f,yaw_deg,-13.0,0.0028324857385626,-0.4665428448436353,0.980010786191755,-0.2427989146956442,2.105194383524476,-2.0995396965777084,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004717,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004717\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004717.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004717\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004717.csv,45bda3de41a8,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:47:45-05:00
yaw_step_20250814_004115,bf64eeec3e357da7,yaw_deg,-12.0,0.0028447561406839,-0.4665346447186319,0.98001277632978,-0.2253661269112878,2.114848608063347,-2.109275523625944,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004747,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004747\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004747.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004747\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004747.csv,f121c5730292,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:48:15-05:00
yaw_step_20250814_004115,9bbcbfcd2b15ab6f,yaw_deg,-11.0,0.0028322871208077,-0.4665477217825852,0.980005891595571,-0.2076635217837604,2.124546471759877,-2.118938582552776,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004817,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004817\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004817.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004817\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004817.csv,249c7ccde8ad,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,101,1908,f7dc7e877890,2025-08-14T00:48:45-05:00
yaw_step_20250814_004115,c44f1cb515b77a70,yaw_deg,-10.0,0.002818481416004,-0.4665655357451694,0.979996573576836,-0.189801695494536,2.1341916205030333,-2.128457218657612,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004848,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004848\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004848.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004848\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004848.csv,d8fe01ff2471,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:49:15-05:00
yaw_step_20250814_004115,e85b369892078311,yaw_deg,-9.0,0.0028311020210458,-0.4665774106239059,0.9799955551601568,-0.171866560514207,2.1436780618705056,-2.137956210114477,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004918,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004918\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004918.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004918\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004918.csv,a1c3652106ec,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,101,1908,f7dc7e877890,2025-08-14T00:49:46-05:00
yaw_step_20250814_004115,ee6d84b9d6ba347f,yaw_deg,-8.0,0.0028385800774264,-0.4666077103709828,0.9799655923958842,-0.1538222638063691,2.153173952334968,-2.1473835678977125,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004948,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004948\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004948.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004948\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_004948.csv,d0c9529c8c8c,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:50:16-05:00
yaw_step_20250814_004115,9cfe3bd3a36ec420,yaw_deg,-7.0,0.0028372534121776,-0.466609770348239,0.9799810438866194,-0.1355469986413072,2.16246378386294,-2.1567760652205816,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005019,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005019\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005019.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005019\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005019.csv,c6bc2229a5a9,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:50:47-05:00
yaw_step_20250814_004115,e0034d58112015ad,yaw_deg,-6.0,0.0028419781025946,-0.4666645838084924,0.979946088269717,-0.1171383759995043,2.171908911494865,-2.1659664859015355,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005049,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005049\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005049.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005049\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005049.csv,e3be68fc652e,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,101,1908,f7dc7e877890,2025-08-14T00:51:17-05:00
yaw_step_20250814_004115,b33d947ae2b8a2ab,yaw_deg,-5.0,0.0028422154968427,-0.4666825822681233,0.979945883348128,-0.0985836501753723,2.181100771621851,-2.1752273287698185,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005119,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005119\data_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005119.csv,C:\Users\lloy7803\OneDrive - University of St. Thomas\2025_Summer\GUIs\MZAI_EVK_v1.0.1\data\log__VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005119\info_VL53L8CH__AIKit__CUSTOM_CNH_8x8__20250814_005119.csv,15149cabb3ae,5becf65a927b,"[{""Test Infos"":""COM3 - USB Serial Device (COM3)""},{""Test Infos"":""FW Version : 1.6.0.0""},{""Test Infos"":""VL53L8CH""},{""Test Infos"":""CUSTOM_CNH_8x8""},{""Test Infos"":""VL53L8CH_AIKit""},{""Test Infos"":""ULD VL53LMZ_2.0.9""},{""Test Infos"":""MZ-AI Version 1.0.1""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""64""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""15""},{""Test Infos"":""0""},{""Test Infos"":""16""},{""Test Infos"":""250""},{""Test Infos"":""10""},{""Test Infos"":""400""},{""Test Infos"":""800""},{""Test Infos"":""0""},{""Test Infos"":""100""},{""Test Infos"":""2""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""400""},{""Test Infos"":""1200""},{""Test Infos"":""0""},{""Test Infos"":""0""},{""Test Infos"":""1""},{""Test Infos"":""1""},{""Test Infos"":""8""},{""Test Infos"":""8""},{""Test Infos"":""18""},{""Test Infos"":""6""},{""Test Infos"":""1""},{""Test Infos"":""64""},{""Test Infos"":""187""},{""Test Infos"":""450""}]",,,C:/Users/lloy7803/OneDrive - University of St. Thomas/2025_Summer/code/UR5e-VL53L8CH/data\yaw_step_20250814_004115__wide.csv,100,1908,f7dc7e877890,2025-08-14T00:51:47-05:00
